question,worker,answer
98,6,0
518,40,1
77,22,1
324,32,0
494,166,0
181,14,0
472,8,1
387,104,0
470,1,0
36,9,1
340,85,0
419,58,1
358,32,0
210,64,0
80,28,0
307,167,0
713,1,0
93,28,1
795,166,1
151,43,1
151,1,1
467,14,1
769,1,1
472,5,0
784,9,1
362,11,0
36,8,1
106,9,1
368,99,0
489,164,1
786,167,0
569,7,1
453,8,1
206,166,0
195,168,1
375,6,1
283,80,0
516,165,0
55,167,0
780,157,0
487,7,0
22,15,0
338,8,1
605,7,1
556,134,1
791,5,0
312,7,1
636,127,1
472,14,0
277,9,0
413,7,1
645,164,1
465,117,0
307,87,1
251,76,0
688,167,0
63,23,0
332,7,1
274,8,1
386,105,1
708,100,0
27,12,0
788,168,0
219,66,1
366,8,1
575,166,0
633,144,0
531,132,0
317,86,1
778,118,1
40,168,1
639,165,0
757,41,0
136,40,1
324,67,0
127,7,1
499,126,0
547,21,1
709,9,1
538,167,1
110,34,1
274,164,1
16,3,1
489,168,1
724,168,1
283,167,0
372,99,0
645,67,0
414,168,1
494,14,1
598,138,1
675,164,0
103,8,1
425,5,1
452,17,1
541,8,1
751,8,1
348,8,0
192,7,1
4,167,1
123,34,0
283,5,0
739,9,0
405,168,0
181,5,0
308,7,1
633,165,1
172,165,1
38,14,1
133,9,0
615,8,0
67,7,0
185,8,1
339,15,1
354,95,0
196,5,1
486,165,0
404,100,0
335,8,1
603,8,1
158,5,1
436,41,0
148,15,1
225,65,1
124,37,0
109,37,1
258,78,1
728,159,0
773,157,1
612,166,0
401,21,1
38,3,0
570,168,0
648,144,1
657,151,0
447,1,0
129,167,1
600,165,0
576,164,0
275,1,0
339,5,1
606,13,1
309,8,1
753,50,1
619,5,0
520,131,0
286,31,1
168,167,1
388,105,1
485,46,1
79,26,1
261,168,0
612,141,0
778,46,1
185,5,0
583,165,0
547,134,1
528,0,1
526,8,1
310,86,0
392,102,1
441,164,1
442,3,0
171,5,1
606,168,1
533,5,1
131,42,1
521,129,0
514,11,1
206,10,1
157,44,1
204,9,1
396,8,1
193,53,0
228,67,0
272,81,0
20,13,0
722,89,1
724,167,1
659,30,0
188,9,1
312,8,0
483,3,0
466,168,0
492,126,0
687,167,1
797,7,0
586,107,0
197,7,1
451,23,0
244,8,1
630,165,0
723,5,1
662,30,0
777,157,0
638,148,1
541,9,1
758,164,1
656,9,1
334,168,1
389,36,0
38,8,1
316,7,1
592,106,0
156,45,0
115,34,0
553,9,0
133,40,1
148,9,1
214,66,1
134,41,0
535,0,0
167,1,0
338,165,0
727,7,1
182,5,1
127,168,0
43,17,1
209,63,1
427,109,0
240,73,0
28,13,0
458,23,0
455,113,1
605,99,1
287,5,1
733,161,0
3,2,1
563,134,0
550,134,0
614,7,1
723,14,1
191,50,1
21,167,1
770,92,1
483,1,1
399,36,0
384,9,0
178,14,1
80,164,0
766,92,0
271,164,1
595,100,0
301,80,0
168,166,1
36,165,1
268,165,1
165,168,1
381,8,1
302,9,1
295,1,0
85,7,0
389,102,0
627,145,0
477,3,0
154,44,1
713,8,1
223,3,1
502,164,0
751,162,1
435,3,0
103,164,1
438,106,0
493,8,0
16,0,1
434,110,0
425,166,1
366,1,1
110,9,1
232,71,1
151,15,1
462,115,1
170,5,1
11,6,0
51,18,1
24,11,0
206,7,1
253,5,1
17,0,1
391,5,1
379,1,0
536,3,0
440,164,1
520,166,1
471,1,1
89,15,1
433,110,0
42,168,0
608,168,0
173,48,1
18,166,0
463,8,1
455,17,1
401,8,1
373,1,0
462,116,1
251,1,0
80,165,0
785,9,1
139,42,0
436,8,1
68,26,0
403,5,0
785,118,0
420,59,0
587,7,1
36,16,1
365,8,1
475,7,1
712,90,1
388,9,1
729,161,1
427,110,0
743,7,0
305,8,1
736,160,0
519,131,0
614,142,0
289,15,0
103,15,1
47,9,1
123,9,0
569,63,1
705,124,1
520,9,1
420,20,1
313,167,1
552,5,0
522,9,0
488,8,1
519,168,1
105,7,1
699,46,0
776,164,0
536,8,1
420,57,0
741,9,0
637,5,0
744,164,0
349,9,1
761,1,0
305,168,1
111,38,1
454,115,0
312,87,1
590,100,1
723,90,1
588,167,0
613,1,0
255,79,1
162,23,0
251,79,0
424,54,1
487,126,0
593,9,1
202,8,1
250,8,1
614,168,0
736,8,0
271,83,1
470,168,0
450,112,1
501,7,1
181,166,1
596,167,0
680,152,1
215,8,1
637,7,1
229,69,0
765,9,1
469,5,1
609,99,1
257,166,1
643,146,1
131,8,1
717,166,1
519,167,1
106,1,0
463,1,0
172,166,1
444,8,1
552,8,1
252,8,1
779,46,0
142,42,1
350,8,1
44,3,1
43,9,1
703,122,0
720,67,1
299,167,1
441,166,1
608,140,1
637,9,1
237,71,1
796,143,0
591,8,1
719,88,1
639,5,0
552,46,0
709,100,1
666,153,1
556,5,0
740,159,0
116,35,0
369,99,1
168,5,0
509,165,0
23,12,0
193,166,1
278,82,0
256,76,0
330,85,1
789,165,1
366,14,0
612,7,1
524,0,1
170,1,0
744,160,0
419,54,1
371,99,0
525,133,0
700,120,0
242,15,1
208,167,0
112,37,1
54,167,1
566,164,0
621,164,1
43,167,0
595,7,0
59,21,1
484,164,1
98,165,0
750,162,0
578,60,0
385,102,0
87,7,1
407,9,0
530,1,0
48,19,1
614,55,0
364,98,1
363,1,1
191,8,1
158,23,1
264,77,1
655,30,0
756,124,1
369,6,0
686,8,1
52,19,0
747,163,1
435,165,1
95,5,1
599,13,1
534,7,1
613,9,1
216,69,0
104,33,1
764,167,0
744,8,1
785,168,0
474,14,0
494,8,0
318,9,1
429,3,1
700,123,0
125,8,1
498,125,0
402,36,0
432,8,1
313,166,1
334,92,0
612,167,0
10,6,0
505,165,1
751,11,1
619,142,0
605,140,0
327,88,1
726,9,1
573,3,1
783,167,0
207,8,1
379,98,0
643,127,1
573,8,1
215,3,0
641,9,1
287,15,0
289,31,0
776,168,0
383,168,0
775,46,0
797,8,0
16,5,0
551,134,0
124,36,0
0,7,0
767,168,1
632,9,0
205,50,1
18,8,1
733,7,1
402,8,0
551,8,1
263,79,1
597,108,0
103,33,0
259,77,0
114,38,0
741,165,1
5,1,1
685,166,1
287,164,0
330,9,1
412,8,1
246,5,1
371,1,0
787,5,1
287,33,0
755,124,1
113,34,1
752,50,0
570,61,0
336,166,1
340,92,0
484,166,1
221,65,0
585,1,1
241,73,0
436,109,0
68,24,0
617,9,1
638,7,1
445,116,1
519,165,1
179,8,0
444,109,0
659,9,1
528,8,1
516,166,0
90,8,1
618,164,1
298,166,1
83,28,0
322,164,1
496,125,0
629,145,0
705,15,1
601,166,1
166,9,0
396,5,0
509,40,0
379,5,1
78,22,1
766,5,0
552,167,0
739,44,0
168,46,0
178,48,1
165,1,0
369,1,1
775,165,1
366,6,1
597,168,0
418,164,0
61,5,1
523,167,1
580,61,0
454,112,0
187,9,1
50,1,0
251,164,0
60,8,1
444,165,1
62,27,0
537,167,1
119,6,0
678,153,0
55,168,0
459,116,1
128,42,0
58,20,0
510,166,1
420,164,1
319,87,1
362,97,0
503,14,1
446,115,1
342,91,1
558,5,1
192,53,1
551,5,0
521,9,0
156,1,0
472,118,0
780,9,1
19,165,1
610,9,1
640,164,0
147,164,1
335,93,0
253,1,1
622,55,0
657,144,0
373,166,1
253,78,1
363,164,0
629,164,1
444,168,1
566,63,1
147,7,1
725,166,0
374,1,0
678,152,0
731,3,1
520,128,0
370,5,0
773,1,1
383,9,0
525,167,0
432,109,0
625,165,1
379,100,0
118,5,0
244,1,1
91,29,0
665,8,1
129,9,1
713,32,0
777,168,0
662,8,1
175,5,1
583,168,0
509,11,0
709,126,0
741,159,0
437,164,1
277,164,1
565,63,1
628,165,0
538,99,1
695,120,0
627,127,1
42,165,0
164,23,1
766,8,1
91,10,0
380,167,0
77,7,1
110,1,1
399,5,0
204,7,1
41,18,1
581,9,0
104,7,1
182,8,1
185,168,1
95,6,1
109,166,1
2,7,1
275,167,1
315,167,1
187,7,0
781,82,1
668,9,1
683,166,0
362,8,1
303,168,1
675,5,1
36,166,1
18,1,0
637,147,1
172,1,1
430,8,0
307,165,0
155,8,1
653,9,1
751,1,1
438,167,1
171,1,0
403,1,0
377,8,0
579,53,0
4,2,0
155,15,0
272,167,1
26,164,0
480,9,1
701,123,1
388,102,0
268,79,1
748,161,1
100,1,1
149,44,0
621,168,1
533,1,1
524,3,1
252,5,1
304,5,1
3,4,1
654,166,0
143,41,1
630,164,0
194,167,1
772,7,1
420,166,1
273,8,1
107,1,0
319,8,0
33,12,1
133,41,1
683,7,1
187,5,1
397,8,0
726,161,0
97,165,0
667,166,1
615,168,1
545,9,0
368,98,0
14,7,1
756,167,1
767,167,1
77,9,1
142,20,1
543,0,1
530,165,1
780,8,1
549,9,0
267,77,0
665,123,0
599,139,1
12,3,1
251,77,0
469,117,1
629,167,1
600,167,0
398,8,1
359,95,1
338,9,0
620,5,1
93,8,1
65,22,1
81,168,1
126,165,1
330,91,1
105,164,1
536,132,0
130,8,1
604,166,1
553,5,0
525,5,1
550,136,1
332,91,0
649,167,1
696,121,0
172,7,1
664,123,1
160,5,1
446,17,1
741,164,1
0,5,1
481,3,0
346,3,1
544,134,1
187,165,1
10,164,0
218,67,1
771,1,0
571,61,0
22,11,1
555,5,0
681,8,1
494,1,1
299,82,1
202,167,1
661,166,0
184,165,1
163,168,1
796,141,0
623,8,0
530,9,1
636,147,1
793,1,1
439,168,1
554,168,1
96,8,1
506,167,1
644,67,1
465,7,1
25,10,1
558,21,1
507,7,0
0,3,0
150,9,0
747,9,1
65,27,1
660,9,0
795,143,0
298,165,1
477,14,0
468,7,1
490,127,1
566,64,0
176,8,1
237,73,1
576,3,1
61,27,1
115,6,0
297,33,1
637,145,1
35,167,1
738,5,1
651,149,0
202,50,0
87,15,1
373,168,1
311,167,1
641,144,0
147,15,1
255,1,1
595,108,1
512,11,0
762,1,0
465,168,0
119,36,0
415,58,1
133,20,1
156,15,0
696,120,0
402,104,0
92,166,1
63,167,1
584,7,1
118,35,0
41,164,1
584,100,0
321,8,1
269,10,1
387,5,0
726,168,0
290,168,1
323,165,1
261,75,0
703,120,1
355,8,1
490,9,1
483,7,0
222,65,0
484,3,0
251,168,0
189,52,0
57,3,1
733,3,0
785,164,0
628,145,1
52,17,0
263,78,1
51,9,0
493,14,1
378,6,1
744,5,1
660,150,1
515,11,0
606,123,0
155,43,1
95,15,1
761,165,1
87,28,0
169,164,1
326,1,0
488,126,1
233,74,0
662,167,0
647,8,1
568,9,1
205,51,1
726,160,1
757,166,0
217,66,1
425,168,1
256,75,1
30,8,1
138,39,0
274,5,0
95,9,1
684,9,1
68,8,1
201,53,1
180,1,0
527,99,1
247,15,1
368,7,1
76,167,0
506,131,0
169,7,0
450,116,1
74,27,1
421,165,1
737,160,0
443,106,0
159,5,1
408,56,1
502,7,1
104,5,0
340,15,0
370,1,0
628,164,0
550,55,1
547,136,1
554,21,1
264,1,1
444,166,1
740,3,0
628,144,1
176,1,1
567,53,0
303,8,1
538,5,0
99,5,1
102,32,1
639,146,1
145,7,1
293,15,1
63,7,1
238,8,1
164,1,1
89,7,1
505,128,0
288,33,0
660,144,1
605,5,0
146,168,1
680,9,1
19,164,1
17,3,1
402,105,0
73,7,1
154,8,1
732,9,0
358,8,0
796,7,1
376,9,1
568,7,1
61,26,1
425,8,1
403,167,0
486,168,0
162,166,1
444,7,1
2,9,1
442,9,1
797,9,0
687,164,1
299,7,1
376,1,0
575,168,0
80,1,1
734,168,1
232,5,0
427,7,0
213,165,1
797,55,1
370,100,0
633,5,1
627,168,1
154,1,0
457,17,1
365,5,1
725,164,0
623,166,1
252,1,1
799,8,1
651,5,1
465,119,0
556,21,1
314,5,1
340,5,0
749,9,1
32,15,1
447,23,0
625,147,0
181,164,1
654,168,0
726,7,1
505,5,1
46,20,0
96,164,1
776,158,0
284,1,1
463,17,1
567,168,0
663,5,1
590,106,0
694,15,1
272,82,0
789,123,0
49,3,1
24,9,1
668,7,0
467,9,1
73,22,1
502,126,0
128,9,1
352,5,1
144,20,0
354,3,0
127,42,1
223,5,1
428,9,1
128,167,0
506,164,1
614,166,0
390,8,1
293,33,0
471,5,0
78,5,1
578,64,0
282,81,0
386,103,0
243,73,1
495,9,0
497,126,1
348,3,1
151,164,0
781,8,1
575,7,1
275,168,1
545,165,1
169,46,0
526,133,0
267,76,1
188,50,1
199,5,1
794,164,1
119,167,0
347,32,1
459,17,1
384,104,0
676,155,1
517,9,1
216,8,1
323,85,1
406,20,0
78,166,1
227,70,1
781,167,1
121,8,1
212,66,1
694,124,0
600,168,0
693,166,0
148,23,0
772,168,1
481,118,0
223,65,1
532,133,0
27,15,0
659,144,0
794,1,0
44,166,0
43,20,1
797,121,1
644,7,1
652,144,1
761,11,1
109,5,0
666,152,1
384,103,0
84,29,1
191,10,1
43,168,0
9,7,0
581,3,1
355,9,1
592,107,0
373,6,1
257,5,1
284,166,0
130,5,1
518,8,1
516,129,1
330,93,1
426,166,1
171,7,1
601,168,1
214,5,0
309,168,0
85,9,1
517,40,0
629,165,1
488,127,1
283,168,0
68,25,0
259,8,0
140,41,0
423,55,0
749,161,1
295,167,0
634,148,0
281,80,1
693,122,0
97,10,0
367,14,1
441,111,0
443,166,0
692,167,1
681,154,1
660,149,1
702,8,0
615,167,1
54,21,0
724,67,0
314,168,1
476,7,1
262,9,1
121,34,1
135,7,1
516,131,0
94,29,0
539,8,0
180,7,1
757,168,0
276,3,0
137,39,1
614,5,1
766,93,0
667,7,1
47,8,1
115,38,1
486,7,1
517,166,1
513,130,0
139,41,0
519,129,0
692,8,1
323,86,0
368,14,0
492,9,0
459,5,1
169,166,1
782,8,1
175,49,0
473,8,0
650,144,0
383,5,0
194,50,0
150,168,0
57,20,0
46,21,1
679,7,1
494,100,1
210,165,1
430,9,1
21,8,1
135,41,1
628,146,1
701,124,1
255,167,0
452,23,1
23,3,0
222,165,0
632,147,0
654,5,1
267,75,0
76,27,0
280,1,1
415,56,0
317,166,0
149,164,1
244,9,1
412,58,1
748,11,1
53,5,0
47,18,1
58,164,0
32,10,1
333,8,1
604,99,0
434,166,0
355,5,1
361,9,1
184,14,0
510,130,0
561,9,1
499,9,1
250,71,0
656,150,0
264,79,1
675,167,0
66,24,0
755,41,1
640,9,1
256,1,1
767,165,1
9,3,1
710,32,1
682,5,1
289,165,1
435,9,1
569,8,1
765,1,0
521,167,1
505,9,1
480,8,1
434,41,1
441,106,0
769,91,0
146,167,1
4,165,1
516,9,1
640,144,0
744,159,0
430,5,1
608,7,0
774,118,1
683,164,0
607,8,1
131,39,1
675,155,1
608,123,1
759,1,0
559,134,1
538,132,1
234,166,1
115,9,0
786,168,0
90,165,0
106,168,1
570,8,1
670,156,1
249,3,1
683,155,1
491,5,1
402,164,0
313,5,0
89,8,1
149,5,1
487,168,0
147,165,1
357,8,1
580,167,0
389,9,0
433,168,1
361,96,0
750,163,0
195,10,1
162,45,1
440,167,1
696,3,0
513,164,1
190,15,0
321,167,0
257,9,1
246,73,1
680,153,1
769,92,0
735,160,0
591,7,1
265,1,0
705,9,1
709,127,1
409,7,1
257,79,1
756,165,1
597,5,0
599,123,1
101,168,0
252,166,0
383,36,0
291,9,0
206,9,0
595,3,1
190,9,1
406,54,0
310,8,1
245,72,1
349,95,1
116,34,1
613,164,1
793,8,1
735,5,1
584,164,1
565,60,1
724,5,0
11,3,0
698,3,1
251,165,0
5,7,1
13,7,1
449,1,0
55,20,1
2,166,1
99,6,1
131,20,0
621,8,1
481,167,0
786,166,0
753,1,1
515,168,1
39,16,1
628,168,0
611,99,0
466,165,0
295,8,0
472,164,0
53,1,0
770,91,1
724,8,1
288,31,0
292,1,1
479,9,1
1,9,1
403,100,0
472,167,0
374,14,0
375,1,1
798,141,0
427,9,1
28,165,0
94,166,0
245,5,1
527,3,1
608,13,1
486,9,1
229,5,0
149,7,0
785,157,0
391,166,1
325,90,0
362,3,0
28,10,0
496,166,0
514,130,1
574,64,0
595,107,0
774,5,1
594,9,1
427,164,1
47,19,1
313,85,1
579,8,0
0,6,1
728,7,1
248,168,1
664,156,1
246,8,0
491,1,0
162,15,1
581,106,1
707,123,1
68,9,0
765,8,1
583,100,0
790,7,1
24,168,1
268,77,1
757,164,0
508,168,0
426,167,1
623,55,1
137,7,1
286,9,1
692,123,1
643,148,1
206,52,1
541,5,0
658,9,1
146,20,0
323,15,1
723,8,1
778,1,1
161,9,1
298,32,0
785,167,0
61,8,1
584,1,1
59,3,1
702,121,0
457,113,0
610,138,1
390,102,0
210,168,1
616,121,1
421,59,0
575,60,0
485,3,1
469,8,0
710,5,1
127,40,1
139,20,1
674,168,0
168,7,1
611,9,0
283,83,1
466,14,0
420,168,1
86,7,1
202,51,0
703,9,1
198,51,1
634,168,0
549,135,0
311,166,1
582,1,0
792,164,0
700,121,0
329,91,0
40,165,1
186,46,1
488,9,0
702,15,0
437,3,0
464,1,1
119,166,0
208,166,0
626,7,1
334,91,0
411,56,0
89,6,1
476,3,0
69,9,1
731,6,1
213,5,1
478,3,1
546,21,0
773,7,0
48,9,1
272,7,1
210,164,1
611,165,1
692,122,0
39,12,1
374,100,0
650,151,1
345,3,0
673,5,0
350,9,1
117,5,1
373,98,1
401,105,1
139,8,1
537,1,0
350,5,1
275,80,0
213,167,1
154,15,1
149,43,0
34,14,0
671,152,1
512,9,1
402,5,0
490,100,1
289,32,1
66,23,0
777,166,0
768,85,1
171,166,0
420,56,0
617,8,0
356,96,1
105,167,1
278,81,0
786,138,1
532,9,1
559,21,1
507,164,0
570,60,0
224,66,0
10,9,0
350,11,1
603,13,0
397,21,1
10,168,0
460,116,0
585,3,1
697,124,1
431,5,1
274,81,0
706,15,1
407,54,1
703,123,0
792,121,1
512,165,1
175,8,0
373,8,1
452,116,1
379,168,0
753,9,0
98,8,1
589,8,1
481,14,0
98,15,1
646,166,1
692,166,1
317,164,0
26,167,0
574,164,1
709,14,1
342,5,0
571,62,0
125,37,0
322,44,0
315,85,0
572,62,1
756,164,1
588,164,0
612,164,0
555,55,0
665,168,0
51,1,1
597,167,0
350,97,1
417,57,1
265,76,0
442,111,0
292,9,1
186,47,1
45,5,0
153,44,1
175,7,1
642,8,1
738,3,1
18,6,0
727,3,1
635,147,1
539,99,0
444,3,0
781,165,1
156,165,0
499,125,0
461,112,1
533,3,0
194,166,1
221,70,0
157,23,0
688,164,0
472,3,0
277,1,0
521,7,0
561,8,1
397,36,1
18,3,0
368,8,1
714,90,1
360,97,0
507,8,1
783,165,0
79,25,1
565,3,1
336,5,1
321,15,1
82,9,1
583,1,0
527,7,1
178,167,0
599,7,1
1,6,0
550,9,1
791,7,1
733,165,0
439,111,0
387,105,0
589,107,1
398,103,0
144,40,0
54,168,1
219,65,1
717,14,0
531,99,0
96,165,1
257,10,0
503,1,1
691,123,1
519,164,1
135,42,1
501,8,1
412,7,0
96,1,0
710,67,1
259,76,1
384,21,0
761,162,0
134,14,0
665,167,0
6,0,0
460,1,0
530,164,1
716,55,1
143,39,1
610,165,0
120,38,0
509,7,1
572,9,0
572,63,1
467,117,1
792,142,1
6,8,1
317,167,0
531,0,0
470,166,0
361,32,0
596,100,1
745,41,0
670,9,1
93,15,1
587,106,1
454,5,0
103,168,1
591,9,1
314,164,1
49,8,1
391,102,0
408,59,1
726,44,1
105,15,1
388,36,1
103,166,1
442,164,1
320,9,1
486,1,0
588,9,1
477,7,1
294,30,1
202,10,0
149,166,1
284,9,1
685,118,0
217,65,1
402,165,0
306,8,1
36,12,0
628,9,0
766,15,1
146,14,1
159,1,1
171,49,1
132,42,1
222,9,1
314,85,0
204,50,1
627,5,1
312,164,0
40,20,0
664,153,1
230,8,1
150,15,1
26,166,0
152,43,1
272,168,1
426,110,0
286,33,1
276,9,1
144,9,1
631,164,0
94,7,0
748,124,1
208,62,0
484,5,1
665,154,0
367,99,1
659,165,0
658,67,1
562,21,1
382,9,1
2,164,1
43,1,0
84,7,1
380,165,0
608,166,0
480,117,1
360,96,0
416,59,1
23,9,1
30,166,1
579,166,0
468,119,1
537,7,0
31,16,1
368,1,0
105,5,1
628,5,1
285,8,1
431,8,1
675,9,1
503,7,1
135,8,1
300,5,1
601,8,1
605,9,1
515,8,1
92,165,1
339,93,1
645,144,0
347,96,1
794,121,0
37,15,1
541,133,1
175,1,0
551,136,0
245,8,1
138,8,1
515,165,1
84,1,1
711,14,1
731,159,1
526,3,0
340,93,0
708,165,0
334,166,1
779,7,1
653,150,0
304,167,0
784,7,1
420,165,1
88,15,1
44,1,0
511,128,1
41,21,1
201,166,1
86,164,1
293,167,1
513,165,1
507,131,0
600,166,0
493,126,1
357,96,0
449,116,0
241,3,0
686,7,0
747,1,1
366,9,1
109,164,1
436,168,1
604,8,1
314,84,0
655,8,1
203,5,1
530,7,1
439,167,1
685,165,1
229,70,0
388,5,1
20,16,0
335,91,0
694,9,0
380,98,1
520,130,0
509,131,0
120,8,0
514,7,1
119,9,1
338,7,1
31,167,0
698,120,1
197,15,1
476,118,0
694,8,1
282,8,1
65,25,1
633,7,1
789,5,0
479,117,1
759,161,0
27,3,0
355,32,0
83,164,0
445,113,1
499,166,0
525,132,1
207,55,1
93,10,1
395,9,1
193,8,1
310,5,1
82,164,1
792,168,0
753,8,1
713,89,0
685,164,1
127,41,0
223,68,1
755,11,1
133,39,1
711,89,1
146,165,1
757,161,1
625,144,1
288,9,1
15,3,1
586,5,0
41,1,0
765,91,0
127,164,0
316,164,1
655,7,0
89,28,1
420,8,1
647,5,1
728,6,0
747,50,1
336,8,1
66,25,0
65,7,1
136,42,1
7,5,1
444,9,1
7,2,1
287,7,1
293,31,1
482,117,1
788,139,1
273,7,1
249,15,0
753,162,1
140,42,0
141,20,0
196,53,1
422,55,1
624,146,0
691,121,1
575,164,0
226,66,0
89,5,1
400,104,0
301,81,0
722,32,1
421,8,1
507,166,0
716,8,1
687,82,0
159,8,1
182,9,0
568,8,1
345,97,0
500,164,0
622,9,1
305,7,1
513,9,1
200,15,0
295,15,0
489,7,1
542,133,1
630,8,1
632,168,0
734,159,0
170,48,1
358,11,0
62,25,0
150,1,0
644,149,1
730,159,1
578,164,0
47,21,1
17,6,1
37,3,0
177,49,1
219,3,1
18,164,0
110,6,1
400,103,0
575,167,0
634,8,0
180,49,0
727,160,1
186,1,1
72,25,0
102,30,1
704,167,1
72,8,1
1,8,1
521,128,1
694,120,1
301,82,1
254,8,0
352,96,0
245,168,1
157,7,1
781,9,1
689,9,0
777,9,1
612,5,1
653,8,1
399,101,0
674,9,1
70,24,0
470,8,1
42,21,0
639,8,1
294,15,1
327,32,1
240,72,0
602,138,0
143,7,1
665,152,0
714,1,1
557,46,0
339,9,0
571,63,0
253,8,1
648,9,1
605,165,0
275,83,0
654,165,0
29,9,0
546,135,0
411,59,1
51,3,1
755,162,1
669,9,1
795,1,0
594,5,0
59,19,0
531,1,0
725,9,1
540,0,1
327,1,1
553,8,1
686,158,1
555,8,1
358,9,1
385,21,0
260,164,1
645,7,0
753,161,1
121,6,1
437,168,1
400,8,1
675,123,0
245,164,1
99,7,1
399,105,0
19,7,1
173,168,1
134,7,0
620,9,1
30,13,0
127,39,1
141,42,0
428,168,1
665,153,0
51,19,1
64,24,0
553,136,0
694,164,1
546,134,0
756,8,1
442,8,0
353,11,0
315,168,1
505,11,0
553,135,0
323,167,1
561,135,0
687,9,1
474,167,0
439,9,0
580,9,1
310,84,0
220,66,1
338,166,0
635,7,1
662,5,0
738,7,1
381,6,0
694,3,1
190,52,1
511,40,1
146,40,0
158,44,1
332,9,1
81,28,0
294,7,0
29,15,1
296,5,1
414,9,1
602,13,0
514,8,1
155,9,1
200,167,0
769,93,1
568,167,1
44,21,1
26,9,1
49,1,1
223,69,0
794,9,0
720,88,1
297,7,1
66,8,1
693,164,0
324,88,0
114,36,0
642,144,0
100,32,1
236,74,0
293,168,1
254,75,1
254,79,1
764,9,1
769,164,0
52,167,0
452,114,1
548,46,0
794,7,1
578,61,0
71,26,0
427,41,0
310,165,0
776,82,0
546,55,1
513,166,1
280,80,1
207,56,1
605,164,0
682,152,1
756,1,1
307,8,1
263,75,1
549,55,0
435,166,1
589,9,1
27,16,0
663,8,1
301,165,1
545,5,0
456,8,1
247,9,1
361,97,0
270,8,1
616,141,1
777,5,1
136,7,1
106,30,0
767,164,1
726,3,1
83,166,0
283,7,1
410,7,0
52,164,0
243,3,1
265,77,0
577,7,1
277,166,1
772,9,1
224,68,0
319,166,1
661,165,0
722,1,1
567,61,0
105,30,0
573,62,1
197,8,0
672,155,1
375,8,1
676,156,1
554,136,0
688,7,0
776,166,0
637,146,1
169,47,0
184,8,1
543,166,1
593,8,1
173,165,1
770,15,1
645,150,0
794,142,0
110,35,1
434,164,0
218,66,1
281,9,0
260,76,1
474,117,0
329,85,0
251,78,1
192,10,1
291,8,1
174,46,1
482,119,1
645,149,0
172,47,1
68,5,0
671,154,1
376,14,1
207,9,0
270,78,1
305,167,1
796,55,0
121,37,0
56,3,1
391,36,0
683,167,0
97,8,1
415,166,1
51,5,0
412,56,1
129,42,1
472,117,0
560,46,0
328,32,1
627,7,1
122,6,1
543,165,1
188,52,1
106,167,1
648,5,1
301,9,1
162,1,0
279,3,1
631,146,1
290,31,0
266,5,1
189,9,0
398,168,0
527,133,1
538,166,1
213,68,0
427,165,1
281,82,1
380,7,1
389,5,1
486,167,0
147,167,1
36,14,1
303,82,1
409,59,0
342,1,1
96,166,1
293,165,1
742,159,0
558,135,1
506,129,0
492,125,0
212,65,1
744,3,0
309,84,0
172,8,1
480,14,1
571,164,1
90,167,0
220,8,1
360,3,0
656,7,1
613,121,0
254,9,1
246,9,1
370,166,1
510,40,0
594,106,0
778,82,1
276,165,1
759,8,1
317,44,1
522,5,1
729,5,1
124,34,0
105,9,1
109,9,0
184,47,0
692,46,0
79,7,1
75,22,0
42,20,1
248,72,1
335,7,1
677,5,1
315,9,0
599,99,0
758,11,0
425,164,1
666,154,1
336,9,1
209,8,1
784,5,1
646,149,0
657,9,1
640,146,1
526,132,0
194,10,1
201,10,1
81,167,1
298,15,1
210,60,1
333,167,0
493,127,1
437,7,1
142,39,1
92,9,1
247,8,1
322,165,1
185,1,0
312,9,0
770,5,1
600,140,0
634,165,0
313,8,1
517,129,0
789,99,0
409,58,0
579,7,0
64,8,1
117,1,1
466,167,0
343,5,0
771,8,1
764,11,0
105,31,0
634,145,0
14,4,0
260,79,0
46,1,0
93,29,1
790,99,0
363,98,1
166,1,1
303,9,1
547,55,1
83,10,0
152,167,0
554,134,1
214,65,1
486,5,1
351,5,1
143,14,1
731,44,1
783,7,0
215,9,0
90,164,0
439,109,0
165,5,0
631,144,1
82,8,1
432,165,1
173,1,0
674,152,1
436,5,1
200,9,1
197,10,1
22,166,0
593,107,1
404,7,1
577,166,0
33,13,1
622,141,0
690,9,1
156,23,0
626,8,1
289,30,0
753,11,1
26,165,0
497,5,1
333,165,0
38,10,1
214,67,1
113,36,1
502,125,0
523,128,0
127,5,1
164,5,1
507,11,0
625,166,1
336,165,1
261,166,0
641,145,0
192,15,1
345,95,0
138,168,0
100,5,1
518,129,1
577,164,0
255,166,0
618,141,0
72,9,1
28,16,0
676,153,1
444,167,1
100,8,1
584,167,1
193,10,0
113,5,1
602,5,1
516,5,0
457,112,0
707,15,0
137,14,0
617,7,1
542,1,1
406,9,0
431,41,1
261,76,1
600,99,1
109,8,0
303,1,1
228,8,1
82,15,0
54,17,0
340,166,0
387,103,0
656,151,1
7,8,1
94,168,0
434,5,1
271,82,1
366,99,1
55,8,1
482,5,1
743,161,1
502,165,0
327,8,1
11,5,0
20,168,0
70,9,0
394,36,0
728,160,0
603,167,1
568,165,1
316,167,1
430,168,1
378,7,1
677,154,0
363,168,0
757,165,0
9,6,1
418,54,0
604,5,0
517,164,1
349,96,1
778,8,1
